popularity,original_title,director,runtime,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj,genres
0.475589,In Good Company,Paul Weitz,109,Depth of Field,112,5.8,2004,0.0,0.0,Comedy
0.475589,In Good Company,Paul Weitz,109,Depth of Field,112,5.8,2004,0.0,0.0,Drama
0.475589,In Good Company,Paul Weitz,109,Depth of Field,112,5.8,2004,0.0,0.0,Romance
0.466384,Ladies in Lavender,Charles Dance,104,,14,6.4,2004,0.0,23524220.4953771,Drama
0.466384,Ladies in Lavender,Charles Dance,104,,14,6.4,2004,0.0,23524220.4953771,Romance
0.459724,Vera Drake,Mike Leigh,125,Ingenious Film Partners|Les Films Alain Sarde|UK Film Council|Inside Track 1|Thin Man Films,28,6.1,2004,12698899.3979336,0.0,Crime
0.459724,Vera Drake,Mike Leigh,125,Ingenious Film Partners|Les Films Alain Sarde|UK Film Council|Inside Track 1|Thin Man Films,28,6.1,2004,12698899.3979336,0.0,Drama
0.457793,In Enemy Hands,Tony Giglio,94,,14,5.9,2004,6234005.1589856,0.0,Action
0.457793,In Enemy Hands,Tony Giglio,94,,14,5.9,2004,6234005.1589856,0.0,Drama
0.457793,In Enemy Hands,Tony Giglio,94,,14,5.9,2004,6234005.1589856,0.0,War
0.457793,In Enemy Hands,Tony Giglio,94,,14,5.9,2004,6234005.1589856,0.0,Thriller
0.455625,The Librarian: Quest for the Spear,Peter Winther,106,Electric Entertainment|Turner Network Television (TNT)|ApolloProScreen Filmproduktion,84,5.9,2004,0.0,0.0,Thriller
0.455625,The Librarian: Quest for the Spear,Peter Winther,106,Electric Entertainment|Turner Network Television (TNT)|ApolloProScreen Filmproduktion,84,5.9,2004,0.0,0.0,Adventure
0.455625,The Librarian: Quest for the Spear,Peter Winther,106,Electric Entertainment|Turner Network Television (TNT)|ApolloProScreen Filmproduktion,84,5.9,2004,0.0,0.0,Action
0.455625,The Librarian: Quest for the Spear,Peter Winther,106,Electric Entertainment|Turner Network Television (TNT)|ApolloProScreen Filmproduktion,84,5.9,2004,0.0,0.0,Comedy
0.455625,The Librarian: Quest for the Spear,Peter Winther,106,Electric Entertainment|Turner Network Television (TNT)|ApolloProScreen Filmproduktion,84,5.9,2004,0.0,0.0,Drama
0.450655,Wake of Death,Philippe Martinez,91,,21,4.5,2004,0.0,0.0,Action
0.450655,Wake of Death,Philippe Martinez,91,,21,4.5,2004,0.0,0.0,Adventure
0.450655,Wake of Death,Philippe Martinez,91,,21,4.5,2004,0.0,0.0,Thriller
0.450274,Autobahnraser,Michael Keusch,87,,10,4.9,2004,8312006.87864747,0.0,Action
0.439848,Flight of the Phoenix,John Moore,113,Twentieth Century Fox Film Corporation|Davis Entertainment|Aldrich Group|Optional Pictures,149,5.4,2004,51950042.9915466,24253951.2048253,Action
0.439848,Flight of the Phoenix,John Moore,113,Twentieth Century Fox Film Corporation|Davis Entertainment|Aldrich Group|Optional Pictures,149,5.4,2004,51950042.9915466,24253951.2048253,Adventure
0.439848,Flight of the Phoenix,John Moore,113,Twentieth Century Fox Film Corporation|Davis Entertainment|Aldrich Group|Optional Pictures,149,5.4,2004,51950042.9915466,24253951.2048253,Drama
0.439848,Flight of the Phoenix,John Moore,113,Twentieth Century Fox Film Corporation|Davis Entertainment|Aldrich Group|Optional Pictures,149,5.4,2004,51950042.9915466,24253951.2048253,Thriller
0.43894,Beyond the Sea,Kevin Spacey,118,Lionsgate,29,6.2,2004,26552244.1956794,0.0,Drama
0.43894,Beyond the Sea,Kevin Spacey,118,Lionsgate,29,6.2,2004,26552244.1956794,0.0,Music
0.433748,Godsend,Nick Hamm,102,Lions Gate Films|2929 Productions|Artists Production Group (APG)|Blue Productions,60,4.7,2004,28861134.9953037,34765530.9848527,Drama
0.433748,Godsend,Nick Hamm,102,Lions Gate Films|2929 Productions|Artists Production Group (APG)|Blue Productions,60,4.7,2004,28861134.9953037,34765530.9848527,Horror
0.433748,Godsend,Nick Hamm,102,Lions Gate Films|2929 Productions|Artists Production Group (APG)|Blue Productions,60,4.7,2004,28861134.9953037,34765530.9848527,Science Fiction
0.433748,Godsend,Nick Hamm,102,Lions Gate Films|2929 Productions|Artists Production Group (APG)|Blue Productions,60,4.7,2004,28861134.9953037,34765530.9848527,Thriller
0.430458,Noel,Chazz Palminteri,96,Code Entertainment|Neverland Films|The Convex Group|Red Rose Productions LLC,27,5.5,2004,0.0,0.0,Drama
0.430458,Noel,Chazz Palminteri,96,Code Entertainment|Neverland Films|The Convex Group|Red Rose Productions LLC,27,5.5,2004,0.0,0.0,Romance
0.429419,It's All Gone Pete Tong,Michael Dowse,90,,19,6.8,2004,2308890.79962429,139249.204125341,Drama
0.429419,It's All Gone Pete Tong,Michael Dowse,90,,19,6.8,2004,2308890.79962429,139249.204125341,Comedy
0.429419,It's All Gone Pete Tong,Michael Dowse,90,,19,6.8,2004,2308890.79962429,139249.204125341,Music
0.429157,Friday Night Lights,Peter Berg,118,Universal Studios|Imagine Entertainment|Friday Night Lights LLC|MDBF Filmgesellschaft mbH & Company KG,87,7.2,2004,34633361.9943644,70716616.2097064,Drama
0.428843,The Ladykillers,Ethan Coen|Joel Coen,104,Mike Zoss Productions|The Jacobson Company|Touchstone Pictures,203,5.8,2004,0.0,0.0,Comedy
0.428843,The Ladykillers,Ethan Coen|Joel Coen,104,Mike Zoss Productions|The Jacobson Company|Touchstone Pictures,203,5.8,2004,0.0,0.0,Crime
0.428843,The Ladykillers,Ethan Coen|Joel Coen,104,Mike Zoss Productions|The Jacobson Company|Touchstone Pictures,203,5.8,2004,0.0,0.0,Thriller
0.425665,Melinda and Melinda,Woody Allen,100,Fox Searchlight Pictures|Gravier Productions,49,5.8,2004,0.0,23187988.2726818,Comedy
0.425665,Melinda and Melinda,Woody Allen,100,Fox Searchlight Pictures|Gravier Productions,49,5.8,2004,0.0,23187988.2726818,Drama
0.425665,Melinda and Melinda,Woody Allen,100,Fox Searchlight Pictures|Gravier Productions,49,5.8,2004,0.0,23187988.2726818,Romance
0.424376,Raising Helen,Garry Marshall,119,Touchstone Pictures|Beacon Pictures|Mandeville Films,111,5.9,2004,57722269.9906074,57397421.7539996,Drama
0.424376,Raising Helen,Garry Marshall,119,Touchstone Pictures|Beacon Pictures|Mandeville Films,111,5.9,2004,57722269.9906074,57397421.7539996,Comedy
0.424376,Raising Helen,Garry Marshall,119,Touchstone Pictures|Beacon Pictures|Mandeville Films,111,5.9,2004,57722269.9906074,57397421.7539996,Romance
0.424196,The Merchant of Venice,Michael Radford,138,Movision,72,6.3,2004,0.0,0.0,Drama
0.424196,The Merchant of Venice,Michael Radford,138,Movision,72,6.3,2004,0.0,0.0,Romance
0.424036,A Good Woman,Mike Barker,94,Beyond Films,23,5.9,2004,0.0,0.0,Comedy
0.424036,A Good Woman,Mike Barker,94,Beyond Films,23,5.9,2004,0.0,0.0,Drama
0.424036,A Good Woman,Mike Barker,94,Beyond Films,23,5.9,2004,0.0,0.0,Romance
0.422767,She Hate Me,Spike Lee,138,,13,5.2,2004,9235563.19849719,421527.266615009,Comedy
0.422767,She Hate Me,Spike Lee,138,,13,5.2,2004,9235563.19849719,421527.266615009,Drama
0.41942,Paparazzi,Paul Abascal,84,20th Century Fox,28,5.9,2004,23088907.9962429,19170446.7057207,Action
0.41942,Paparazzi,Paul Abascal,84,20th Century Fox,28,5.9,2004,23088907.9962429,19170446.7057207,Drama
0.41942,Paparazzi,Paul Abascal,84,20th Century Fox,28,5.9,2004,23088907.9962429,19170446.7057207,Thriller
0.40923,Hawking,Philip Martin,90,British Broadcasting Corporation (BBC),21,6.5,2004,0.0,0.0,TV Movie
0.40923,Hawking,Philip Martin,90,British Broadcasting Corporation (BBC),21,6.5,2004,0.0,0.0,Drama
0.408507,Laws of Attraction,Peter Howitt,90,New Line Cinema|Irish Dreamtime|Deep River Productions|Initial Entertainment Group (IEG),62,5.6,2004,0.0,0.0,Action
0.408507,Laws of Attraction,Peter Howitt,90,New Line Cinema|Irish Dreamtime|Deep River Productions|Initial Entertainment Group (IEG),62,5.6,2004,0.0,0.0,Comedy
0.408507,Laws of Attraction,Peter Howitt,90,New Line Cinema|Irish Dreamtime|Deep River Productions|Initial Entertainment Group (IEG),62,5.6,2004,0.0,0.0,Romance
0.408507,Laws of Attraction,Peter Howitt,90,New Line Cinema|Irish Dreamtime|Deep River Productions|Initial Entertainment Group (IEG),62,5.6,2004,0.0,0.0,Thriller
0.405459,Raise Your Voice,Sean McNamara,103,New Line Cinema|FilmEngine|Brookwell-McNamara Entertainment|ChickFlick Productions,110,5.9,2004,17316680.9971822,17163733.1439427,Music
0.405459,Raise Your Voice,Sean McNamara,103,New Line Cinema|FilmEngine|Brookwell-McNamara Entertainment|ChickFlick Productions,110,5.9,2004,17316680.9971822,17163733.1439427,Drama
0.405459,Raise Your Voice,Sean McNamara,103,New Line Cinema|FilmEngine|Brookwell-McNamara Entertainment|ChickFlick Productions,110,5.9,2004,17316680.9971822,17163733.1439427,Romance
0.3994,Ring of the Nibelungs,Uli Edel,184,FilmFernsehFonds Bayern|VIP 3 Medienfonds|Sat.1|Tandem Communications|VIP 2 Medienfonds,24,6.2,2004,26552244.1956794,0.0,Action
0.383764,L'enqu̻te corse,Alain Berb̩rian,92,Gaumont|Ouille Productions|L̩gende Productions,45,5.8,2004,0.0,0.0,Comedy
0.383044,Vanity Fair,Mira Nair,141,Alliance Films|Focus Features,36,5.5,2004,26552244.1956794,18614105.6142065,Drama
0.383044,Vanity Fair,Mira Nair,141,Alliance Films|Focus Features,36,5.5,2004,26552244.1956794,18614105.6142065,Romance
0.382469,Balto III: Wings of Change,Phil Weinstein,76,Universal Cartoon Studios,35,7.1,2004,0.0,0.0,Family
0.382469,Balto III: Wings of Change,Phil Weinstein,76,Universal Cartoon Studios,35,7.1,2004,0.0,0.0,Adventure
0.382469,Balto III: Wings of Change,Phil Weinstein,76,Universal Cartoon Studios,35,7.1,2004,0.0,0.0,Animation
0.373497,Kinsey,Bill Condon,118,Fox Searchlight Pictures|American Zoetrope|Myriad Pictures|Qwerty Films|N1 European Film Produktions GmbH & Co. KG,57,6.3,2004,0.0,0.0,Drama
0.372046,Deux fr̬res,Jean-Jacques Annaud,109,Path̩ Renn Productions|TF1 Films Production|Canal+|Pathe|Two Brothers Productions,106,6.8,2004,86006182.286005,71774237.1193908,Adventure
0.372046,Deux fr̬res,Jean-Jacques Annaud,109,Path̩ Renn Productions|TF1 Films Production|Canal+|Pathe|Two Brothers Productions,106,6.8,2004,86006182.286005,71774237.1193908,Drama
0.372046,Deux fr̬res,Jean-Jacques Annaud,109,Path̩ Renn Productions|TF1 Films Production|Canal+|Pathe|Two Brothers Productions,106,6.8,2004,86006182.286005,71774237.1193908,Family
0.368883,The Assassination of Richard Nixon,Niels Mueller,95,Monsoon Pictures|Open City Films|Anhelo Productions|Appian Way,42,6.1,2004,0.0,4084382.80116478,Drama
0.368883,The Assassination of Richard Nixon,Niels Mueller,95,Monsoon Pictures|Open City Films|Anhelo Productions|Appian Way,42,6.1,2004,0.0,4084382.80116478,History
0.368883,The Assassination of Richard Nixon,Niels Mueller,95,Monsoon Pictures|Open City Films|Anhelo Productions|Appian Way,42,6.1,2004,0.0,4084382.80116478,Thriller
0.368223,Scooby-Doo! and the Loch Ness Monster,Scott Jeralds|Joe Sichta,74,Hanna-Barbera Productions,14,6.3,2004,0.0,0.0,Animation
0.368223,Scooby-Doo! and the Loch Ness Monster,Scott Jeralds|Joe Sichta,74,Hanna-Barbera Productions,14,6.3,2004,0.0,0.0,Family
0.368223,Scooby-Doo! and the Loch Ness Monster,Scott Jeralds|Joe Sichta,74,Hanna-Barbera Productions,14,6.3,2004,0.0,0.0,Comedy
0.376049,Cruel Intentions 3,Scott Ziehl,85,Columbia TriStar|Original Film|Newmarket Capital Group,29,4.3,2004,0.0,0.0,Drama
0.376049,Cruel Intentions 3,Scott Ziehl,85,Columbia TriStar|Original Film|Newmarket Capital Group,29,4.3,2004,0.0,0.0,Thriller
0.376049,Cruel Intentions 3,Scott Ziehl,85,Columbia TriStar|Original Film|Newmarket Capital Group,29,4.3,2004,0.0,0.0,Romance
0.354348,In My Father's Den,Brad McGann,126,IFMD Ltd.|Little Bird Productions,12,7.1,2004,0.0,0.0,Drama
0.354348,In My Father's Den,Brad McGann,126,IFMD Ltd.|Little Bird Productions,12,7.1,2004,0.0,0.0,Thriller
0.348086,The Clearing,Pieter Jan Brugge,95,Fox Searchlight Pictures|Wildwood Enterprises|Thousand Words|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,25,5.6,2004,0.0,14454578.8075225,Drama
0.348086,The Clearing,Pieter Jan Brugge,95,Fox Searchlight Pictures|Wildwood Enterprises|Thousand Words|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,25,5.6,2004,0.0,14454578.8075225,Mystery
0.348086,The Clearing,Pieter Jan Brugge,95,Fox Searchlight Pictures|Wildwood Enterprises|Thousand Words|Mediastream Dritte Film GmbH & Co. Beteiligungs KG,25,5.6,2004,0.0,14454578.8075225,Thriller
0.347738,Metallica: Some Kind of Monster,Joe Berlinger|Bruce Sinofsky,141,,27,6.6,2004,0.0,0.0,Documentary
0.347738,Metallica: Some Kind of Monster,Joe Berlinger|Bruce Sinofsky,141,,27,6.6,2004,0.0,0.0,Music
0.344278,Torque,Joseph Kahn,84,Village Roadshow Pictures|Original Film|Warner Bros.,69,4.8,2004,46177815.9924859,53735043.0054,Action
0.751446,Miracle,Gavin O'Connor,135,Walt Disney,81,6.8,2004,32324471.1947401,74399051.1382369,Drama
0.751446,Miracle,Gavin O'Connor,135,Walt Disney,81,6.8,2004,32324471.1947401,74399051.1382369,History
0.334136,The Calcium Kid,Alex De Rakoff,89,Universal Pictures|StudioCanal|Working Title Films|WT2 Productions,10,5.5,2004,0.0,0.0,Comedy
0.333555,Mindhunters,Renny Harlin,106,Avenue Pictures Productions|Weed Road Pictures|Intermedia Films|Egmond Film & Television|Dimension Films,173,6.3,2004,31170025.794928,24415168.3504637,Mystery
0.333555,Mindhunters,Renny Harlin,106,Avenue Pictures Productions|Weed Road Pictures|Intermedia Films|Egmond Film & Television|Dimension Films,173,6.3,2004,31170025.794928,24415168.3504637,Thriller
0.333555,Mindhunters,Renny Harlin,106,Avenue Pictures Productions|Weed Road Pictures|Intermedia Films|Egmond Film & Television|Dimension Films,173,6.3,2004,31170025.794928,24415168.3504637,Crime
0.475295,Control,Tim Hunter,98,Millennium Films|Arc Productions|Emmett/Furla Films,14,6.1,2004,7850228.71872261,0.0,Action
0.475295,Control,Tim Hunter,98,Millennium Films|Arc Productions|Emmett/Furla Films,14,6.1,2004,7850228.71872261,0.0,Thriller
0.331378,Mysterious Skin,Gregg Araki,105,TLA Releasing|Desperate Pictures|Fortissimo Films|Antidote Films,109,7.1,2004,0.0,1760489.98356993,Drama
0.330913,Pride,John Downer,90,British Broadcasting Corporation (BBC)|John Downer Productions Ltd.,11,6.4,2004,0.0,0.0,Drama
0.330913,Pride,John Downer,90,British Broadcasting Corporation (BBC)|John Downer Productions Ltd.,11,6.4,2004,0.0,0.0,Comedy
0.330913,Pride,John Downer,90,British Broadcasting Corporation (BBC)|John Downer Productions Ltd.,11,6.4,2004,0.0,0.0,Family
0.330913,Pride,John Downer,90,British Broadcasting Corporation (BBC)|John Downer Productions Ltd.,11,6.4,2004,0.0,0.0,Foreign
0.33003,The Life and Death of Peter Sellers,Stephen Hopkins,122,BBC Films|Labrador Films|HBO Films|Company Pictures|The De Mann Entertainment Company,11,6.7,2004,0.0,0.0,Drama
0.33003,The Life and Death of Peter Sellers,Stephen Hopkins,122,BBC Films|Labrador Films|HBO Films|Company Pictures|The De Mann Entertainment Company,11,6.7,2004,0.0,0.0,Comedy
0.33003,The Life and Death of Peter Sellers,Stephen Hopkins,122,BBC Films|Labrador Films|HBO Films|Company Pictures|The De Mann Entertainment Company,11,6.7,2004,0.0,0.0,Romance
0.329563,Jack-Jack Attack,Brad Bird,5,Walt Disney Pictures|Pixar Animation Studios,122,7.3,2004,0.0,0.0,Adventure
0.329563,Jack-Jack Attack,Brad Bird,5,Walt Disney Pictures|Pixar Animation Studios,122,7.3,2004,0.0,0.0,Animation
0.329563,Jack-Jack Attack,Brad Bird,5,Walt Disney Pictures|Pixar Animation Studios,122,7.3,2004,0.0,0.0,Family
0.329511,Iron Jawed Angels,Katja von Garnier,125,,12,6.3,2004,0.0,0.0,Drama
0.322152,Soul Plane,Jessy Terrero,86,Metro-Goldwyn-Mayer (MGM),66,4.8,2004,18471126.3969943,17111589.154124,Comedy
0.316254,Le conseguenze dell'amore,Paolo Sorrentino,100,Indigo Film|Fandango|Medusa Film,45,7.3,2004,0.0,0.0,Drama
0.315115,Madhouse,William Butler,91,Lakeshore Entertainment|Media Pro Pictures|Redbus Pictures|Lakeshore International|Madhouse Productions,23,5.8,2004,0.0,0.0,Horror
0.315115,Madhouse,William Butler,91,Lakeshore Entertainment|Media Pro Pictures|Redbus Pictures|Lakeshore International|Madhouse Productions,23,5.8,2004,0.0,0.0,Thriller
0.313479,Club Dread,Jay Chandrasekhar,104,Fox Searchlight Pictures|Broken Lizard Industries|Coconut Pete Productions,48,5.1,2004,9812785.89840326,5774137.60619743,Comedy
0.313479,Club Dread,Jay Chandrasekhar,104,Fox Searchlight Pictures|Broken Lizard Industries|Coconut Pete Productions,48,5.1,2004,9812785.89840326,5774137.60619743,Horror
0.311914,Haven,Frank E. Flowers,115,Yari Film Group,18,4.5,2004,0.0,0.0,Drama
0.311914,Haven,Frank E. Flowers,115,Yari Film Group,18,4.5,2004,0.0,0.0,Crime
0.310343,Winnie the Pooh: Springtime with Roo,Saul Blinkoff|Elliot M. Bour,65,,10,6.1,2004,0.0,0.0,Animation
0.310343,Winnie the Pooh: Springtime with Roo,Saul Blinkoff|Elliot M. Bour,65,,10,6.1,2004,0.0,0.0,Family
0.420568,Chasing Liberty,Andy Cadiff,111,Alcon Entertainment|ETIC Films|C.R.G. International|Trademark Films|Micro Fusion 2003-2,86,6.2,2004,26552244.1956794,13.8533447977457,Comedy
0.420568,Chasing Liberty,Andy Cadiff,111,Alcon Entertainment|ETIC Films|C.R.G. International|Trademark Films|Micro Fusion 2003-2,86,6.2,2004,26552244.1956794,13.8533447977457,Romance
0.308525,Suspect Zero,E. Elias Merhige,99,Paramount Pictures|Cruise/Wagner Productions|Lakeshore Entertainment|Intermedia Films,42,5.1,2004,31170025.794928,15007790.1975579,Crime
0.308525,Suspect Zero,E. Elias Merhige,99,Paramount Pictures|Cruise/Wagner Productions|Lakeshore Entertainment|Intermedia Films,42,5.1,2004,31170025.794928,15007790.1975579,Thriller
0.304514,Eros,Michelangelo Antonioni|Steven Soderbergh|Wong Kar-wai,104,Block 2 Pictures|Solaris Film|Delux Productions|Roissy Films|Fandango,10,4.3,2004,0.0,0.0,Drama
0.304514,Eros,Michelangelo Antonioni|Steven Soderbergh|Wong Kar-wai,104,Block 2 Pictures|Solaris Film|Delux Productions|Roissy Films|Fandango,10,4.3,2004,0.0,0.0,Romance
0.302104,The Big Bounce,George Armitage,88,Warner Bros. Pictures|Shangri-La Entertainment|Material|Taormina Productions,40,4.9,2004,57722269.9906074,7860099.226891,Comedy
0.302104,The Big Bounce,George Armitage,88,Warner Bros. Pictures|Shangri-La Entertainment|Material|Taormina Productions,40,4.9,2004,57722269.9906074,7860099.226891,Crime
0.24591,Dear Frankie,Shona Auerbach,105,Scottish Screen|Path̩ Pictures International|UK Film Council|Inside Track Productions|Sigma Films,17,6.0,2004,0.0,0.0,Drama
0.24591,Dear Frankie,Shona Auerbach,105,Scottish Screen|Path̩ Pictures International|UK Film Council|Inside Track Productions|Sigma Films,17,6.0,2004,0.0,0.0,Family
0.291967,Fighter in the Wind,Yang Yun-ho,120,,10,6.6,2004,6926672.39887289,0.0,Action
0.291967,Fighter in the Wind,Yang Yun-ho,120,,10,6.6,2004,6926672.39887289,0.0,Drama
0.290518,The Five People You Meet In Heaven,Lloyd Kramer,180,,15,6.7,2004,0.0,0.0,Drama
0.290518,The Five People You Meet In Heaven,Lloyd Kramer,180,,15,6.7,2004,0.0,0.0,Fantasy
0.290518,The Five People You Meet In Heaven,Lloyd Kramer,180,,15,6.7,2004,0.0,0.0,Science Fiction
0.287114,Envy,Barry Levinson,99,Columbia Pictures|Castle Rock Entertainment|DreamWorks Pictures,76,4.9,2004,46177815.9924859,0.0,Comedy
0.286541,The Heart is Deceitful Above All Things,Asia Argento,98,Wild Bunch|Pretty Dangerous Films|Departure Entertainment|Departure Studios|Artist Film,16,5.6,2004,85486.6818560896,203359.020513109,Drama
0.286442,Mr. 3000,Charles Stone III,104,Touchstone Pictures,33,5.1,2004,34633361.9943644,25167258.3584155,Comedy
0.286442,Mr. 3000,Charles Stone III,104,Touchstone Pictures,33,5.1,2004,34633361.9943644,25167258.3584155,Drama
0.285626,Six Shooter,Martin McDonagh,27,,15,6.7,2004,230889.079962429,0.0,Comedy
0.283606,Connie and Carla,Michael Lembeck,98,Universal Pictures,16,6.8,2004,23088907.9962429,13092583.7503959,Comedy
0.283493,Breakin' All the Rules,Daniel Taplitz,85,Screen Gems|Breakup Productions,14,6.1,2004,0.0,0.0,Comedy
0.283493,Breakin' All the Rules,Daniel Taplitz,85,Screen Gems|Breakup Productions,14,6.1,2004,0.0,0.0,Romance
0.282879,The Final Cut,Omar Naim,95,Lions Gate Films,87,5.4,2004,0.0,632681.10246765,Drama
0.282879,The Final Cut,Omar Naim,95,Lions Gate Films,87,5.4,2004,0.0,632681.10246765,Mystery
0.282879,The Final Cut,Omar Naim,95,Lions Gate Films,87,5.4,2004,0.0,632681.10246765,Science Fiction
0.282879,The Final Cut,Omar Naim,95,Lions Gate Films,87,5.4,2004,0.0,632681.10246765,Thriller
0.280074,Spartan,David Mamet,102,Epsilon Motion Pictures|Franchise Pictures|Signature Pictures|Linson Entertainment|Art Linson Productions,44,6.2,2004,22223073.9463838,9365683.04840081,Mystery
0.280074,Spartan,David Mamet,102,Epsilon Motion Pictures|Franchise Pictures|Signature Pictures|Linson Entertainment|Art Linson Productions,44,6.2,2004,22223073.9463838,9365683.04840081,Action
0.280074,Spartan,David Mamet,102,Epsilon Motion Pictures|Franchise Pictures|Signature Pictures|Linson Entertainment|Art Linson Productions,44,6.2,2004,22223073.9463838,9365683.04840081,Drama
0.280074,Spartan,David Mamet,102,Epsilon Motion Pictures|Franchise Pictures|Signature Pictures|Linson Entertainment|Art Linson Productions,44,6.2,2004,22223073.9463838,9365683.04840081,Thriller
0.280074,Spartan,David Mamet,102,Epsilon Motion Pictures|Franchise Pictures|Signature Pictures|Linson Entertainment|Art Linson Productions,44,6.2,2004,22223073.9463838,9365683.04840081,Crime
0.275919,Agent Cody Banks 2: Destination London,Kevin Allen,100,Splendid Pictures|Maverick Films|Metro-Goldwyn-Mayer (MGM)|Dylan Sellers Productions|Madacy Entertainment,80,5.3,2004,30015580.3951158,33269956.2049593,Comedy
0.269855,Johnson Family Vacation,Christopher Erskin,97,Fox Searchlight Pictures|Bird and a Bear Entertainment|Hallway Pictures|Catch Productions,16,5.3,2004,13853344.7977457,35995048.8145692,Comedy
0.269855,Johnson Family Vacation,Christopher Erskin,97,Fox Searchlight Pictures|Bird and a Bear Entertainment|Hallway Pictures|Catch Productions,16,5.3,2004,13853344.7977457,35995048.8145692,Family
0.267871,Frankenfish,Mark A.Z. Dipp̩,84,Bayou Film Inc,11,3.9,2004,0.0,0.0,Action
0.267871,Frankenfish,Mark A.Z. Dipp̩,84,Bayou Film Inc,11,3.9,2004,0.0,0.0,Horror
0.267871,Frankenfish,Mark A.Z. Dipp̩,84,Bayou Film Inc,11,3.9,2004,0.0,0.0,Comedy
0.267871,Frankenfish,Mark A.Z. Dipp̩,84,Bayou Film Inc,11,3.9,2004,0.0,0.0,Science Fiction
0.267871,Frankenfish,Mark A.Z. Dipp̩,84,Bayou Film Inc,11,3.9,2004,0.0,0.0,Thriller
0.266804,Riding the Bullet,Mick Garris,98,Motion Picture Corporation of America (MPCA)|Riding the Bullet Production,19,4.2,2004,5772226.99906074,0.0,Drama
0.266804,Riding the Bullet,Mick Garris,98,Motion Picture Corporation of America (MPCA)|Riding the Bullet Production,19,4.2,2004,5772226.99906074,0.0,Horror
0.266804,Riding the Bullet,Mick Garris,98,Motion Picture Corporation of America (MPCA)|Riding the Bullet Production,19,4.2,2004,5772226.99906074,0.0,Thriller
0.265114,Stage Beauty,Richard Eyre,106,,14,6.7,2004,0.0,896647.352025497,Comedy
0.265114,Stage Beauty,Richard Eyre,106,,14,6.7,2004,0.0,896647.352025497,Drama
0.265114,Stage Beauty,Richard Eyre,106,,14,6.7,2004,0.0,896647.352025497,Romance
0.263897,Super Size Me,Morgan Spurlock,100,Kathbur Pictures,295,6.5,2004,75038.9509877896,32988367.3463733,Documentary
0.263897,Super Size Me,Morgan Spurlock,100,Kathbur Pictures,295,6.5,2004,75038.9509877896,32988367.3463733,Comedy
0.263897,Super Size Me,Morgan Spurlock,100,Kathbur Pictures,295,6.5,2004,75038.9509877896,32988367.3463733,Drama
0.369726,A Home at the End of the World,Michael Mayer,96,Killer Films|Hart-Sharp Entertainment,20,6.4,2004,7503895.09877896,1788183.97426602,Romance
0.369726,A Home at the End of the World,Michael Mayer,96,Killer Films|Hart-Sharp Entertainment,20,6.4,2004,7503895.09877896,1788183.97426602,Drama
0.252151,Little Black Book,Nick Hurran,111,Revolution Studios|Blue Star Pictures,57,5.2,2004,40405588.9934252,25438010.4380335,Comedy
0.252151,Little Black Book,Nick Hurran,111,Revolution Studios|Blue Star Pictures,57,5.2,2004,40405588.9934252,25438010.4380335,Romance
0.252151,Little Black Book,Nick Hurran,111,Revolution Studios|Blue Star Pictures,57,5.2,2004,40405588.9934252,25438010.4380335,Drama
0.251797,Rois et reine,Arnaud Desplechin,150,Why Not Productions|Rh̫ne-Alpes Cin̩ma|France 2 Cin̩ma|Centre National de la Cin̩matographie (CNC),10,7.5,2004,0.0,0.0,Romance
0.251797,Rois et reine,Arnaud Desplechin,150,Why Not Productions|Rh̫ne-Alpes Cin̩ma|France 2 Cin̩ma|Centre National de la Cin̩matographie (CNC),10,7.5,2004,0.0,0.0,Drama
0.251797,Rois et reine,Arnaud Desplechin,150,Why Not Productions|Rh̫ne-Alpes Cin̩ma|France 2 Cin̩ma|Centre National de la Cin̩matographie (CNC),10,7.5,2004,0.0,0.0,Comedy
0.251389,Fat Albert,Joel Zwick,93,20th Century Fox,38,4.3,2004,0.0,0.0,Comedy
0.251389,Fat Albert,Joel Zwick,93,20th Century Fox,38,4.3,2004,0.0,0.0,Drama
0.251389,Fat Albert,Joel Zwick,93,20th Century Fox,38,4.3,2004,0.0,0.0,Family
0.250878,Against the Ropes,Charles S. Dutton,106,Paramount Pictures|Cort/Madden Productions|ATR Films|MMP Erste Filmproduktions|Moviemakers Productions (MMP),16,4.8,2004,45023370.5926737,7635825.11906949,Romance
0.250878,Against the Ropes,Charles S. Dutton,106,Paramount Pictures|Cort/Madden Productions|ATR Films|MMP Erste Filmproduktions|Moviemakers Productions (MMP),16,4.8,2004,45023370.5926737,7635825.11906949,Drama
0.25048,Non ti muovere,Sergio Castellitto,125,,20,6.0,2004,0.0,13665195.5953751,Drama
0.25048,Non ti muovere,Sergio Castellitto,125,,20,6.0,2004,0.0,13665195.5953751,Romance
0.25048,Non ti muovere,Sergio Castellitto,125,,20,6.0,2004,0.0,13665195.5953751,Foreign
0.245917,Eating Out,Q. Allan Brocka,90,Ariztical Entertainment,20,5.7,2004,57722.2699906074,0.0,Comedy
0.244611,A Love Song for Bobby Long,Shainee Gabel,119,Yari Film Group,56,6.7,2004,0.0,2125634.13685811,Drama
